2.070000	0.758765	-0.554990	0.044287	0.956522	-0.620905	-1.113732	0.565658	-0.056553	3.567123
2.080000	0.768359	-0.561201	0.033330	0.962162	-0.621417	-1.077476	0.562326	-0.045664	3.684942
2.090000	0.778009	-0.567418	0.022741	0.967768	-0.621819	-1.040049	0.558945	-0.034675	3.800979
2.100000	0.787714	-0.573637	0.012533	0.973341	-0.622111	-1.001472	0.555513	-0.023578	3.915197
2.110000	0.797475	-0.579859	0.002716	0.978879	-0.622291	-0.961761	0.552028	-0.012372	4.027530
2.120000	0.807292	-0.586083	-0.006699	0.984382	-0.622359	-0.920937	0.548491	-0.001053	4.137890
2.130000	0.817163	-0.592306	-0.015700	0.989849	-0.622313	-0.879019	0.544899	0.010378	4.246174
2.140000	0.827088	-0.598529	-0.024276	0.995280	-0.622152	-0.836029	0.541255	0.021920	4.352265
2.150000	0.837068	-0.604749	-0.032417	1.000674	-0.621876	-0.791989	0.537557	0.033573	4.456037
2.160000	0.847102	-0.610966	-0.040112	1.006031	-0.621482	-0.746924	0.533807	0.045333	4.557359
2.170000	0.857189	-0.617178	-0.047352	1.011351	-0.620970	-0.700858	0.530004	0.057200	4.656092
2.180000	0.867329	-0.623385	-0.054126	1.016632	-0.620339	-0.653818	0.526149	0.069169	4.752094
2.190000	0.877521	-0.629585	-0.060425	1.021874	-0.619587	-0.605833	0.522242	0.081239	4.845220
2.200000	0.887766	-0.635776	-0.066239	1.027077	-0.618715	-0.556931	0.518285	0.093407	4.935322
2.210000	0.898063	-0.641958	-0.071560	1.032240	-0.617720	-0.507143	0.514278	0.105669	5.022249
2.220000	0.908411	-0.648130	-0.076379	1.037362	-0.616602	-0.456502	0.510221	0.118023	5.105850
2.230000	0.918810	-0.654290	-0.080688	1.042444	-0.615359	-0.405037	0.506089	0.130542	5.186287
2.240000	0.929259	-0.660437	-0.084477	1.047484	-0.613991	-0.352788	0.501896	0.143182	5.263238
2.250000	0.939759	-0.666569	-0.087741	1.052482	-0.612495	-0.299785	0.497645	0.155931	5.336441
2.260000	0.950309	-0.672686	-0.090471	1.057437	-0.610872	-0.246072	0.493347	0.168761	5.405663
2.270000	0.960908	-0.678786	-0.092660	1.062348	-0.609120	-0.191686	0.489001	0.181668	5.470693
2.280000	0.971556	-0.684868	-0.094302	1.067217	-0.607239	-0.136673	0.484613	0.194635	5.531352
2.290000	0.982252	-0.690931	-0.095392	1.072041	-0.605227	-0.081074	0.480181	0.207666	5.587446
2.300000	0.992996	-0.696972	-0.095922	1.076820	-0.603086	-0.024939	0.475710	0.220744	5.638829
2.310000	1.003788	-0.702992	-0.095889	1.081555	-0.600812	0.031686	0.471196	0.233878	5.685313
2.320000	1.014627	-0.708988	-0.095287	1.086244	-0.598408	0.088751	0.466644	0.247053	5.726759
2.330000	1.025513	-0.714960	-0.094112	1.090888	-0.595872	0.146204	0.462078	0.260200	5.762967
2.340000	1.036445	-0.720905	-0.092362	1.095486	-0.593205	0.203993	0.457488	0.273347	5.793807
2.350000	1.047423	-0.726823	-0.090031	1.100038	-0.590407	0.262063	0.452866	0.286513	5.819134
2.360000	1.058446	-0.732713	-0.087119	1.104544	-0.587476	0.320359	0.448206	0.299712	5.838787
2.370000	1.069513	-0.738572	-0.083624	1.109003	-0.584414	0.378822	0.443505	0.312952	5.852600
2.380000	1.080625	-0.744401	-0.079543	1.113414	-0.581218	0.437394	0.438762	0.326235	5.860396
2.390000	1.091781	-0.750196	-0.074876	1.117778	-0.577890	0.496013	0.433974	0.339562	5.861994
2.400000	1.102981	-0.755958	-0.069622	1.122094	-0.574428	0.554617	0.429142	0.352932	5.857211
2.410000	1.114223	-0.761685	-0.063784	1.126361	-0.570833	0.613141	0.424265	0.366341	5.845861
2.420000	1.125508	-0.767374	-0.057360	1.130580	-0.567103	0.671518	0.419345	0.379787	5.827759
2.430000	1.136835	-0.773026	-0.050354	1.134749	-0.563238	0.729680	0.414382	0.393263	5.802722
2.440000	1.148203	-0.778639	-0.042767	1.138868	-0.559239	0.787557	0.409377	0.406766	5.770566
2.450000	1.159612	-0.784210	-0.034604	1.142937	-0.555104	0.845076	0.404330	0.420290	5.731113
2.460000	1.171061	-0.789740	-0.025867	1.146955	-0.550834	0.902164	0.399243	0.433830	5.684186
2.470000	1.182551	-0.795227	-0.016562	1.150922	-0.546429	0.958744	0.394117	0.447380	5.629617
2.480000	1.194080	-0.800668	-0.006694	1.154837	-0.541886	1.014728	0.388920	0.461014	5.566546
2.490000	1.205647	-0.806064	0.003730	1.158700	-0.537208	1.070049	0.383670	0.474685	5.495181
2.500000	1.217253	-0.811412	0.014704	1.162510	-0.532392	1.124604	0.378372	0.488376	5.415365
2.510000	1.228897	-0.816711	0.026220	1.166267	-0.527441	1.178331	0.373038	0.502056	5.327234
2.520000	1.240579	-0.821960	0.038268	1.169971	-0.522351	1.231122	0.367667	0.515721	5.230556
2.530000	1.252297	-0.827158	0.050839	1.173621	-0.517127	1.282916	0.362267	0.529348	5.125439
2.540000	1.264051	-0.832302	0.063922	1.177216	-0.511765	1.333602	0.356835	0.542939	5.011613
2.550000	1.275841	-0.837393	0.077507	1.180757	-0.506268	1.383122	0.351378	0.556479	4.889190
2.560000	1.287666	-0.842427	0.091581	1.184244	-0.500635	1.431358	0.345892	0.569970	4.757886
2.570000	1.299525	-0.847405	0.106130	1.187675	-0.494869	1.478253	0.340380	0.583400	4.617838
2.580000	1.311419	-0.852324	0.121141	1.191052	-0.488969	1.523709	0.334873	0.596696	4.469994
2.590000	1.323346	-0.857184	0.136599	1.194373	-0.482937	1.567646	0.329358	0.609887	4.313878
